"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"24","Maryland","24023000601","Garrett County, MD - 24023000601","2020","12","",
"24","Maryland","24023000602","Garrett County, MD - 24023000602","2020","0","",
"24","Maryland","24023000700","Garrett County, MD - 24023000700","2020","48","",
"24","Maryland","24025301102","Harford County, MD - 24025301102","2020","73","",
"24","Maryland","24025301105","Harford County, MD - 24025301105","2020","21","",
"24","Maryland","24025301106","Harford County, MD - 24025301106","2020","115","",
"24","Maryland","24025301107","Harford County, MD - 24025301107","2020","163","",
"24","Maryland","24025301108","Harford County, MD - 24025301108","2020","103","",
"24","Maryland","24025301201","Harford County, MD - 24025301201","2020","39","",
"24","Maryland","24025301202","Harford County, MD - 24025301202","2020","353","",
"24","Maryland","24025301204","Harford County, MD - 24025301204","2020","34","",
"24","Maryland","24025301205","Harford County, MD - 24025301205","2020","231","",
"24","Maryland","24025301301","Harford County, MD - 24025301301","2020","135","",
"24","Maryland","24025301302","Harford County, MD - 24025301302","2020","198","",
"24","Maryland","24025301401","Harford County, MD - 24025301401","2020","12","",
"24","Maryland","24025301402","Harford County, MD - 24025301402","2020","1","",
"24","Maryland","24025301601","Harford County, MD - 24025301601","2020","532","",
"24","Maryland","24025301602","Harford County, MD - 24025301602","2020","162","",
"24","Maryland","24025301703","Harford County, MD - 24025301703","2020","43","",
"24","Maryland","24025301704","Harford County, MD - 24025301704","2020","83","",
"24","Maryland","24025301705","Harford County, MD - 24025301705","2020","46","",
"24","Maryland","24025301706","Harford County, MD - 24025301706","2020","57","",
"24","Maryland","24025301707","Harford County, MD - 24025301707","2020","166","",
"24","Maryland","24025302100","Harford County, MD - 24025302100","2020","10","",
"24","Maryland","24025302200","Harford County, MD - 24025302200","2020","0","",
"24","Maryland","24025302400","Harford County, MD - 24025302400","2020","20","",
"24","Maryland","24025302801","Harford County, MD - 24025302801","2020","99","",
"24","Maryland","24025302802","Harford County, MD - 24025302802","2020","63","",
"24","Maryland","24025302901","Harford County, MD - 24025302901","2020","163","",
"24","Maryland","24025302902","Harford County, MD - 24025302902","2020","129","",
"24","Maryland","24025303101","Harford County, MD - 24025303101","2020","102","",
"24","Maryland","24025303102","Harford County, MD - 24025303102","2020","22","",
"24","Maryland","24025303201","Harford County, MD - 24025303201","2020","91","",
"24","Maryland","24025303203","Harford County, MD - 24025303203","2020","0","",
"24","Maryland","24025303204","Harford County, MD - 24025303204","2020","43","",
"24","Maryland","24025303205","Harford County, MD - 24025303205","2020","0","",
"24","Maryland","24025303206","Harford County, MD - 24025303206","2020","27","",
"24","Maryland","24025303300","Harford County, MD - 24025303300","2020","91","",
"24","Maryland","24025303400","Harford County, MD - 24025303400","2020","43","",
"24","Maryland","24025303501","Harford County, MD - 24025303501","2020","278","",
"24","Maryland","24025303502","Harford County, MD - 24025303502","2020","19","",
"24","Maryland","24025303602","Harford County, MD - 24025303602","2020","64","",
"24","Maryland","24025303603","Harford County, MD - 24025303603","2020","87","",
"24","Maryland","24025303605","Harford County, MD - 24025303605","2020","39","",
"24","Maryland","24025303606","Harford County, MD - 24025303606","2020","15","",
"24","Maryland","24025303700","Harford County, MD - 24025303700","2020","28","",
"24","Maryland","24025303801","Harford County, MD - 24025303801","2020","82","",
"24","Maryland","24025303802","Harford County, MD - 24025303802","2020","48","",
"24","Maryland","24025303803","Harford County, MD - 24025303803","2020","205","",
"24","Maryland","24025303900","Harford County, MD - 24025303900","2020","32","",
"24","Maryland","24025304101","Harford County, MD - 24025304101","2020","34","",
"24","Maryland","24025304102","Harford County, MD - 24025304102","2020","11","",
"24","Maryland","24025304201","Harford County, MD - 24025304201","2020","0","",
"24","Maryland","24025304202","Harford County, MD - 24025304202","2020","0","",
"24","Maryland","24025305100","Harford County, MD - 24025305100","2020","92","",
"24","Maryland","24025305200","Harford County, MD - 24025305200","2020","0","",
"24","Maryland","24025305300","Harford County, MD - 24025305300","2020","12","",
"24","Maryland","24025306100","Harford County, MD - 24025306100","2020","51","",
"24","Maryland","24025306200","Harford County, MD - 24025306200","2020","22","",
"24","Maryland","24025306300","Harford County, MD - 24025306300","2020","20","",
"24","Maryland","24025306400","Harford County, MD - 24025306400","2020","71","",
"24","Maryland","24025306500","Harford County, MD - 24025306500","2020","103","",
"24","Maryland","24027601103","Howard County, MD - 24027601103","2020","535","",
"24","Maryland","24027601104","Howard County, MD - 24027601104","2020","304","",
"24","Maryland","24027601105","Howard County, MD - 24027601105","2020","403","",
"24","Maryland","24027601107","Howard County, MD - 24027601107","2020","638","",
"24","Maryland","24027601108","Howard County, MD - 24027601108","2020","220","",
"24","Maryland","24027601203","Howard County, MD - 24027601203","2020","502","",
"24","Maryland","24027601204","Howard County, MD - 24027601204","2020","109","",
"24","Maryland","24027601205","Howard County, MD - 24027601205","2020","226","",
"24","Maryland","24027601206","Howard County, MD - 24027601206","2020","139","",
"24","Maryland","24027602100","Howard County, MD - 24027602100","2020","463","",
"24","Maryland","24027602201","Howard County, MD - 24027602201","2020","179","",
"24","Maryland","24027602202","Howard County, MD - 24027602202","2020","559","",
"24","Maryland","24027602302","Howard County, MD - 24027602302","2020","443","",
"24","Maryland","24027602303","Howard County, MD - 24027602303","2020","417","",
"24","Maryland","24027602304","Howard County, MD - 24027602304","2020","298","",
"24","Maryland","24027602305","Howard County, MD - 24027602305","2020","208","",
"24","Maryland","24027602306","Howard County, MD - 24027602306","2020","540","",
"24","Maryland","24027602600","Howard County, MD - 24027602600","2020","1,200","",
"24","Maryland","24027602700","Howard County, MD - 24027602700","2020","383","",
"24","Maryland","24027602800","Howard County, MD - 24027602800","2020","481","",
"24","Maryland","24027602900","Howard County, MD - 24027602900","2020","446","",
"24","Maryland","24027603001","Howard County, MD - 24027603001","2020","454","",
"24","Maryland","24027603003","Howard County, MD - 24027603003","2020","102","",
"24","Maryland","24027603004","Howard County, MD - 24027603004","2020","369","",
"24","Maryland","24027604001","Howard County, MD - 24027604001","2020","74","",
"24","Maryland","24027604003","Howard County, MD - 24027604003","2020","68","",
"24","Maryland","24027604004","Howard County, MD - 24027604004","2020","295","",
"24","Maryland","24027605103","Howard County, MD - 24027605103","2020","231","",
"24","Maryland","24027605104","Howard County, MD - 24027605104","2020","226","",
"24","Maryland","24027605105","Howard County, MD - 24027605105","2020","332","",
"24","Maryland","24027605106","Howard County, MD - 24027605106","2020","301","",
"24","Maryland","24027605401","Howard County, MD - 24027605401","2020","272","",
"24","Maryland","24027605403","Howard County, MD - 24027605403","2020","751","",
"24","Maryland","24027605404","Howard County, MD - 24027605404","2020","77","",
"24","Maryland","24027605502","Howard County, MD - 24027605502","2020","167","",
"24","Maryland","24027605503","Howard County, MD - 24027605503","2020","488","",
"24","Maryland","24027605504","Howard County, MD - 24027605504","2020","184","",
"24","Maryland","24027605505","Howard County, MD - 24027605505","2020","913","",
"24","Maryland","24027605601","Howard County, MD - 24027605601","2020","153","",
"24","Maryland","24027605602","Howard County, MD - 24027605602","2020","871","",
"24","Maryland","24027606601","Howard County, MD - 24027606601","2020","40","",
"24","Maryland","24027606603","Howard County, MD - 24027606603","2020","650","",
"24","Maryland","24027606604","Howard County, MD - 24027606604","2020","456","",
"24","Maryland","24027606606","Howard County, MD - 24027606606","2020","700","",
"24","Maryland","24027606607","Howard County, MD - 24027606607","2020","239","",
"24","Maryland","24027606701","Howard County, MD - 24027606701","2020","68","",
"24","Maryland","24027606704","Howard County, MD - 24027606704","2020","682","",
"24","Maryland","24027606706","Howard County, MD - 24027606706","2020","284","",
"24","Maryland","24027606708","Howard County, MD - 24027606708","2020","379","",
"24","Maryland","24027606803","Howard County, MD - 24027606803","2020","212","",
"24","Maryland","24027606804","Howard County, MD - 24027606804","2020","161","",
"24","Maryland","24027606805","Howard County, MD - 24027606805","2020","469","",
"24","Maryland","24027606807","Howard County, MD - 24027606807","2020","275","",
"24","Maryland","24027606808","Howard County, MD - 24027606808","2020","488","",
"24","Maryland","24027606901","Howard County, MD - 24027606901","2020","328","",
"24","Maryland","24027606904","Howard County, MD - 24027606904","2020","297","",
"24","Maryland","24027606905","Howard County, MD - 24027606905","2020","510","",
"24","Maryland","24027606906","Howard County, MD - 24027606906","2020","753","",
"24","Maryland","24027606907","Howard County, MD - 24027606907","2020","569","",
"24","Maryland","24029950100","Kent County, MD - 24029950100","2020","174","",
"24","Maryland","24029950200","Kent County, MD - 24029950200","2020","148","",
"24","Maryland","24029950300","Kent County, MD - 24029950300","2020","117","",
"24","Maryland","24029950400","Kent County, MD - 24029950400","2020","7","",
"24","Maryland","24029950500","Kent County, MD - 24029950500","2020","0","",
"24","Maryland","24029990000","Kent County, MD - 24029990000","2020","Zero Population","",
"24","Maryland","24031700101","Montgomery County, MD - 24031700101","2020","233","",
"24","Maryland","24031700103","Montgomery County, MD - 24031700103","2020","275","",
"24","Maryland","24031700104","Montgomery County, MD - 24031700104","2020","674","",
"24","Maryland","24031700105","Montgomery County, MD - 24031700105","2020","826","",
"24","Maryland","24031700204","Montgomery County, MD - 24031700204","2020","82","",
"24","Maryland","24031700206","Montgomery County, MD - 24031700206","2020","165","",
"24","Maryland","24031700207","Montgomery County, MD - 24031700207","2020","365","",
"24","Maryland","24031700208","Montgomery County, MD - 24031700208","2020","72","",
"24","Maryland","24031700209","Montgomery County, MD - 24031700209","2020","192","",
"24","Maryland","24031700210","Montgomery County, MD - 24031700210","2020","607","",
"24","Maryland","24031700306","Montgomery County, MD - 24031700306","2020","1,139","",
"24","Maryland","24031700308","Montgomery County, MD - 24031700308","2020","908","",
"24","Maryland","24031700309","Montgomery County, MD - 24031700309","2020","609","",
"24","Maryland","24031700310","Montgomery County, MD - 24031700310","2020","1,026","",
"24","Maryland","24031700313","Montgomery County, MD - 24031700313","2020","427","",
"24","Maryland","24031700314","Montgomery County, MD - 24031700314","2020","588","",
"24","Maryland","24031700315","Montgomery County, MD - 24031700315","2020","515","",
"24","Maryland","24031700316","Montgomery County, MD - 24031700316","2020","520","",
"24","Maryland","24031700317","Montgomery County, MD - 24031700317","2020","265","",
"24","Maryland","24031700318","Montgomery County, MD - 24031700318","2020","242","",
"24","Maryland","24031700400","Montgomery County, MD - 24031700400","2020","70","",
"24","Maryland","24031700500","Montgomery County, MD - 24031700500","2020","387","",
"24","Maryland","24031700604","Montgomery County, MD - 24031700604","2020","513","",
"24","Maryland","24031700606","Montgomery County, MD - 24031700606","2020","678","",
"24","Maryland","24031700608","Montgomery County, MD - 24031700608","2020","531","",
"24","Maryland","24031700610","Montgomery County, MD - 24031700610","2020","209","",
"24","Maryland","24031700611","Montgomery County, MD - 24031700611","2020","787","",
"24","Maryland","24031700613","Montgomery County, MD - 24031700613","2020","723","",
"24","Maryland","24031700614","Montgomery County, MD - 24031700614","2020","749","",
"24","Maryland","24031700615","Montgomery County, MD - 24031700615","2020","112","",
"24","Maryland","24031700616","Montgomery County, MD - 24031700616","2020","288","",
"24","Maryland","24031700617","Montgomery County, MD - 24031700617","2020","228","",
"24","Maryland","24031700618","Montgomery County, MD - 24031700618","2020","874","",
"24","Maryland","24031700706","Montgomery County, MD - 24031700706","2020","917","",
"24","Maryland","24031700710","Montgomery County, MD - 24031700710","2020","1,801","",
"24","Maryland","24031700711","Montgomery County, MD - 24031700711","2020","1,136","",
"24","Maryland","24031700713","Montgomery County, MD - 24031700713","2020","1,943","",
"24","Maryland","24031700715","Montgomery County, MD - 24031700715","2020","2,458","",
"24","Maryland","24031700718","Montgomery County, MD - 24031700718","2020","648","",
"24","Maryland","24031700720","Montgomery County, MD - 24031700720","2020","794","",
"24","Maryland","24031700721","Montgomery County, MD - 24031700721","2020","461","",
"24","Maryland","24031700723","Montgomery County, MD - 24031700723","2020","708","",
"24","Maryland","24031700724","Montgomery County, MD - 24031700724","2020","1,023","",
"24","Maryland","24031700725","Montgomery County, MD - 24031700725","2020","1,936","",
"24","Maryland","24031700726","Montgomery County, MD - 24031700726","2020","977","",
"24","Maryland","24031700727","Montgomery County, MD - 24031700727","2020","508","",
"24","Maryland","24031700728","Montgomery County, MD - 24031700728","2020","359","",
"24","Maryland","24031700729","Montgomery County, MD - 24031700729","2020","986","",
"24","Maryland","24031700730","Montgomery County, MD - 24031700730","2020","891","",
"24","Maryland","24031700731","Montgomery County, MD - 24031700731","2020","869","",
"24","Maryland","24031700732","Montgomery County, MD - 24031700732","2020","1,043","",
"24","Maryland","24031700733","Montgomery County, MD - 24031700733","2020","982","",
"24","Maryland","24031700810","Montgomery County, MD - 24031700810","2020","645","",
"24","Maryland","24031700811","Montgomery County, MD - 24031700811","2020","1,160","",
"24","Maryland","24031700812","Montgomery County, MD - 24031700812","2020","902","",
"24","Maryland","24031700813","Montgomery County, MD - 24031700813","2020","1,457","",
"24","Maryland","24031700815","Montgomery County, MD - 24031700815","2020","2,201","",
"24","Maryland","24031700818","Montgomery County, MD - 24031700818","2020","1,094","",
"24","Maryland","24031700819","Montgomery County, MD - 24031700819","2020","929","",
"24","Maryland","24031700820","Montgomery County, MD - 24031700820","2020","632","",
"24","Maryland","24031700822","Montgomery County, MD - 24031700822","2020","416","",
"24","Maryland","24031700823","Montgomery County, MD - 24031700823","2020","381","",
"24","Maryland","24031700824","Montgomery County, MD - 24031700824","2020","301","",
"24","Maryland","24031700826","Montgomery County, MD - 24031700826","2020","300","",
"24","Maryland","24031700828","Montgomery County, MD - 24031700828","2020","165","",
"24","Maryland","24031700829","Montgomery County, MD - 24031700829","2020","682","",
"24","Maryland","24031700830","Montgomery County, MD - 24031700830","2020","412","",
"24","Maryland","24031700832","Montgomery County, MD - 24031700832","2020","682","",
"24","Maryland","24031700833","Montgomery County, MD - 24031700833","2020","654","",
"24","Maryland","24031700834","Montgomery County, MD - 24031700834","2020","781","",
"24","Maryland","24031700835","Montgomery County, MD - 24031700835","2020","866","",
"24","Maryland","24031700836","Montgomery County, MD - 24031700836","2020","348","",
"24","Maryland","24031700837","Montgomery County, MD - 24031700837","2020","1,274","",
"24","Maryland","24031700838","Montgomery County, MD - 24031700838","2020","413","",
"24","Maryland","24031700839","Montgomery County, MD - 24031700839","2020","518","",
"24","Maryland","24031700901","Montgomery County, MD - 24031700901","2020","888","",
"24","Maryland","24031700902","Montgomery County, MD - 24031700902","2020","903","",
"24","Maryland","24031700903","Montgomery County, MD - 24031700903","2020","411","",
"24","Maryland","24031700904","Montgomery County, MD - 24031700904","2020","830","",
"24","Maryland","24031700905","Montgomery County, MD - 24031700905","2020","1,072","",
"24","Maryland","24031701001","Montgomery County, MD - 24031701001","2020","669","",
"24","Maryland","24031701002","Montgomery County, MD - 24031701002","2020","324","",
"24","Maryland","24031701004","Montgomery County, MD - 24031701004","2020","439","",
"24","Maryland","24031701005","Montgomery County, MD - 24031701005","2020","240","",
"24","Maryland","24031701006","Montgomery County, MD - 24031701006","2020","678","",
"24","Maryland","24031701007","Montgomery County, MD - 24031701007","2020","381","",
"24","Maryland","24031701101","Montgomery County, MD - 24031701101","2020","928","",
"24","Maryland","24031701102","Montgomery County, MD - 24031701102","2020","1,530","",
"24","Maryland","24031701201","Montgomery County, MD - 24031701201","2020","1,167","",
"24","Maryland","24031701202","Montgomery County, MD - 24031701202","2020","65","",
"24","Maryland","24031701205","Montgomery County, MD - 24031701205","2020","369","",
"24","Maryland","24031701206","Montgomery County, MD - 24031701206","2020","336","",
"24","Maryland","24031701210","Montgomery County, MD - 24031701210","2020","453","",
"24","Maryland","24031701211","Montgomery County, MD - 24031701211","2020","849","",
"24","Maryland","24031701212","Montgomery County, MD - 24031701212","2020","291","",
"24","Maryland","24031701214","Montgomery County, MD - 24031701214","2020","258","",
"24","Maryland","24031701215","Montgomery County, MD - 24031701215","2020","184","",
"24","Maryland","24031701216","Montgomery County, MD - 24031701216","2020","844","",
"24","Maryland","24031701218","Montgomery County, MD - 24031701218","2020","421","",
"24","Maryland","24031701219","Montgomery County, MD - 24031701219","2020","1,089","",
"24","Maryland","24031701220","Montgomery County, MD - 24031701220","2020","494","",
"24","Maryland","24031701221","Montgomery County, MD - 24031701221","2020","886","",
"24","Maryland","24031701222","Montgomery County, MD - 24031701222","2020","369","",
"24","Maryland","24031701223","Montgomery County, MD - 24031701223","2020","161","",
"24","Maryland","24031701303","Montgomery County, MD - 24031701303","2020","185","",
"24","Maryland","24031701304","Montgomery County, MD - 24031701304","2020","130","",
"24","Maryland","24031701306","Montgomery County, MD - 24031701306","2020","72","",
"24","Maryland","24031701307","Montgomery County, MD - 24031701307","2020","822","",
"24","Maryland","24031701308","Montgomery County, MD - 24031701308","2020","368","",
"24","Maryland","24031701312","Montgomery County, MD - 24031701312","2020","488","",
"24","Maryland","24031701313","Montgomery County, MD - 24031701313","2020","214","",
"24","Maryland","24031701314","Montgomery County, MD - 24031701314","2020","171","",
"24","Maryland","24031701315","Montgomery County, MD - 24031701315","2020","471","",
"24","Maryland","24031701316","Montgomery County, MD - 24031701316","2020","669","",
"24","Maryland","24031701317","Montgomery County, MD - 24031701317","2020","261","",
"24","Maryland","24031701407","Montgomery County, MD - 24031701407","2020","357","",
"24","Maryland","24031701408","Montgomery County, MD - 24031701408","2020","573","",
"24","Maryland","24031701409","Montgomery County, MD - 24031701409","2020","455","",
"24","Maryland","24031701414","Montgomery County, MD - 24031701414","2020","1,375","",
"24","Maryland","24031701415","Montgomery County, MD - 24031701415","2020","695","",
"24","Maryland","24031701417","Montgomery County, MD - 24031701417","2020","624","",
"24","Maryland","24031701418","Montgomery County, MD - 24031701418","2020","437","",
"24","Maryland","24031701422","Montgomery County, MD - 24031701422","2020","345","",
"24","Maryland","24031701423","Montgomery County, MD - 24031701423","2020","715","",
"24","Maryland","24031701424","Montgomery County, MD - 24031701424","2020","643","",
"24","Maryland","24031701425","Montgomery County, MD - 24031701425","2020","390","",
"24","Maryland","24031701426","Montgomery County, MD - 24031701426","2020","796","",
"24","Maryland","24031701427","Montgomery County, MD - 24031701427","2020","606","",
"24","Maryland","24031701503","Montgomery County, MD - 24031701503","2020","1,288","",
"24","Maryland","24031701505","Montgomery County, MD - 24031701505","2020","1,609","",
"24","Maryland","24031701506","Montgomery County, MD - 24031701506","2020","679","",
"24","Maryland","24031701507","Montgomery County, MD - 24031701507","2020","740","",
"24","Maryland","24031701508","Montgomery County, MD - 24031701508","2020","353","",
"24","Maryland","24031701509","Montgomery County, MD - 24031701509","2020","1,293","",
"24","Maryland","24031701601","Montgomery County, MD - 24031701601","2020","394","",
"24","Maryland","24031701602","Montgomery County, MD - 24031701602","2020","2,993","",
"24","Maryland","24031701701","Montgomery County, MD - 24031701701","2020","237","",
"24","Maryland","24031701702","Montgomery County, MD - 24031701702","2020","424","",
"24","Maryland","24031701703","Montgomery County, MD - 24031701703","2020","684","",
"24","Maryland","24031701704","Montgomery County, MD - 24031701704","2020","301","",
"24","Maryland","24031701800","Montgomery County, MD - 24031701800","2020","732","",
"24","Maryland","24031701900","Montgomery County, MD - 24031701900","2020","879","",
"24","Maryland","24031702000","Montgomery County, MD - 24031702000","2020","2,185","",
"24","Maryland","24031702101","Montgomery County, MD - 24031702101","2020","2,377","",
"24","Maryland","24031702102","Montgomery County, MD - 24031702102","2020","351","",
"24","Maryland","24031702200","Montgomery County, MD - 24031702200","2020","626","",
"24","Maryland","24031702301","Montgomery County, MD - 24031702301","2020","1,133","",
"24","Maryland","24031702302","Montgomery County, MD - 24031702302","2020","386","",
"24","Maryland","24031702401","Montgomery County, MD - 24031702401","2020","138","",
"24","Maryland","24031702402","Montgomery County, MD - 24031702402","2020","435","",
"24","Maryland","24031702501","Montgomery County, MD - 24031702501","2020","47","",
"24","Maryland","24031702502","Montgomery County, MD - 24031702502","2020","231","",
"24","Maryland","24031702503","Montgomery County, MD - 24031702503","2020","195","",
"24","Maryland","24031702602","Montgomery County, MD - 24031702602","2020","711","",
"24","Maryland","24031702603","Montgomery County, MD - 24031702603","2020","80","",
"24","Maryland","24031702604","Montgomery County, MD - 24031702604","2020","373","",
"24","Maryland","24031702700","Montgomery County, MD - 24031702700","2020","1,205","",
"24","Maryland","24031702800","Montgomery County, MD - 24031702800","2020","255","",
"24","Maryland","24031702900","Montgomery County, MD - 24031702900","2020","120","",
"24","Maryland","24031703000","Montgomery County, MD - 24031703000","2020","95","",
"24","Maryland","24031703100","Montgomery County, MD - 24031703100","2020","619","",
"24","Maryland","24031703201","Montgomery County, MD - 24031703201","2020","1,103","",
"24","Maryland","24031703202","Montgomery County, MD - 24031703202","2020","639","",
"24","Maryland","24031703206","Montgomery County, MD - 24031703206","2020","688","",
"24","Maryland","24031703207","Montgomery County, MD - 24031703207","2020","1,408","",
"24","Maryland","24031703208","Montgomery County, MD - 24031703208","2020","275","",
"24","Maryland","24031703209","Montgomery County, MD - 24031703209","2020","1,041","",
"24","Maryland","24031703210","Montgomery County, MD - 24031703210","2020","530","",
"24","Maryland","24031703213","Montgomery County, MD - 24031703213","2020","1,610","",
"24","Maryland","24031703214","Montgomery County, MD - 24031703214","2020","2,228","",
"24","Maryland","24031703215","Montgomery County, MD - 24031703215","2020","776","",
"24","Maryland","24031703216","Montgomery County, MD - 24031703216","2020","579","",
"24","Maryland","24031703218","Montgomery County, MD - 24031703218","2020","112","",
"24","Maryland","24031703219","Montgomery County, MD - 24031703219","2020","200","",
"24","Maryland","24031703220","Montgomery County, MD - 24031703220","2020","799","",
"24","Maryland","24031703221","Montgomery County, MD - 24031703221","2020","451","",
"24","Maryland","24031703222","Montgomery County, MD - 24031703222","2020","593","",
"24","Maryland","24031703223","Montgomery County, MD - 24031703223","2020","726","",
"24","Maryland","24031703301","Montgomery County, MD - 24031703301","2020","1,183","",
"24","Maryland","24031703302","Montgomery County, MD - 24031703302","2020","1,521","",
"24","Maryland","24031703401","Montgomery County, MD - 24031703401","2020","847","",
"24","Maryland","24031703402","Montgomery County, MD - 24031703402","2020","1,210","",
"24","Maryland","24031703403","Montgomery County, MD - 24031703403","2020","956","",
"24","Maryland","24031703404","Montgomery County, MD - 24031703404","2020","1,117","",
"24","Maryland","24031703501","Montgomery County, MD - 24031703501","2020","2,108","",
"24","Maryland","24031703502","Montgomery County, MD - 24031703502","2020","315","",
"24","Maryland","24031703601","Montgomery County, MD - 24031703601","2020","489","",
"24","Maryland","24031703602","Montgomery County, MD - 24031703602","2020","175","",
"24","Maryland","24031703701","Montgomery County, MD - 24031703701","2020","1,271","",
"24","Maryland","24031703702","Montgomery County, MD - 24031703702","2020","867","",
"24","Maryland","24031703800","Montgomery County, MD - 24031703800","2020","296","",
"24","Maryland","24031703901","Montgomery County, MD - 24031703901","2020","231","",
"24","Maryland","24031703902","Montgomery County, MD - 24031703902","2020","881","",
"24","Maryland","24031704000","Montgomery County, MD - 24031704000","2020","651","",
"24","Maryland","24031704100","Montgomery County, MD - 24031704100","2020","93","",
"24","Maryland","24031704200","Montgomery County, MD - 24031704200","2020","171","",
"24","Maryland","24031704300","Montgomery County, MD - 24031704300","2020","81","",
"24","Maryland","24031704401","Montgomery County, MD - 24031704401","2020","143","",
"24","Maryland","24031704403","Montgomery County, MD - 24031704403","2020","152","",
"24","Maryland","24031704404","Montgomery County, MD - 24031704404","2020","380","",
"24","Maryland","24031704501","Montgomery County, MD - 24031704501","2020","249","",
"24","Maryland","24031704502","Montgomery County, MD - 24031704502","2020","126","",
"24","Maryland","24031704503","Montgomery County, MD - 24031704503","2020","296","",
"24","Maryland","24031704600","Montgomery County, MD - 24031704600","2020","372","",
"24","Maryland","24031704700","Montgomery County, MD - 24031704700","2020","79","",
"24","Maryland","24031704803","Montgomery County, MD - 24031704803","2020","321","",
"24","Maryland","24031704804","Montgomery County, MD - 24031704804","2020","56","",
"24","Maryland","24031704805","Montgomery County, MD - 24031704805","2020","254","",
"24","Maryland","24031704806","Montgomery County, MD - 24031704806","2020","251","",
"24","Maryland","24031705000","Montgomery County, MD - 24031705000","2020","126","",
"24","Maryland","24031705100","Montgomery County, MD - 24031705100","2020","61","",
"24","Maryland","24031705200","Montgomery County, MD - 24031705200","2020","61","",
"24","Maryland","24031705300","Montgomery County, MD - 24031705300","2020","26","",
"24","Maryland","24031705400","Montgomery County, MD - 24031705400","2020","68","",
"24","Maryland","24031705501","Montgomery County, MD - 24031705501","2020","126","",
"24","Maryland","24031705502","Montgomery County, MD - 24031705502","2020","127","",
"24","Maryland","24031705601","Montgomery County, MD - 24031705601","2020","21","",
"24","Maryland","24031705602","Montgomery County, MD - 24031705602","2020","156","",
"24","Maryland","24031705701","Montgomery County, MD - 24031705701","2020","250","",
"24","Maryland","24031705702","Montgomery County, MD - 24031705702","2020","108","",
"24","Maryland","24031705800","Montgomery County, MD - 24031705800","2020","152","",
"24","Maryland","24031705901","Montgomery County, MD - 24031705901","2020","318","",
"24","Maryland","24031705902","Montgomery County, MD - 24031705902","2020","248","",
"24","Maryland","24031705903","Montgomery County, MD - 24031705903","2020","192","",
"24","Maryland","24031706005","Montgomery County, MD - 24031706005","2020","439","",
"24","Maryland","24031706007","Montgomery County, MD - 24031706007","2020","699","",
"24","Maryland","24031706008","Montgomery County, MD - 24031706008","2020","241","",
"24","Maryland","24031706009","Montgomery County, MD - 24031706009","2020","300","",
"24","Maryland","24031706010","Montgomery County, MD - 24031706010","2020","334","",
"24","Maryland","24031706011","Montgomery County, MD - 24031706011","2020","419","",
"24","Maryland","24031706012","Montgomery County, MD - 24031706012","2020","681","",
"24","Maryland","24031706013","Montgomery County, MD - 24031706013","2020","202","",
"24","Maryland","24033800102","Prince George's County, MD - 24033800102","2020","164","",
"24","Maryland","24033800103","Prince George's County, MD - 24033800103","2020","360","",
"24","Maryland","24033800105","Prince George's County, MD - 24033800105","2020","428","",
"24","Maryland","24033800106","Prince George's County, MD - 24033800106","2020","167","",
"24","Maryland","24033800108","Prince George's County, MD - 24033800108","2020","406","",
"24","Maryland","24033800109","Prince George's County, MD - 24033800109","2020","902","",
"24","Maryland","24033800203","Prince George's County, MD - 24033800203","2020","431","",
"24","Maryland","24033800206","Prince George's County, MD - 24033800206","2020","352","",
"24","Maryland","24033800209","Prince George's County, MD - 24033800209","2020","602","",
"24","Maryland","24033800210","Prince George's County, MD - 24033800210","2020","226","",
"24","Maryland","24033800211","Prince George's County, MD - 24033800211","2020","207","",
"24","Maryland","24033800212","Prince George's County, MD - 24033800212","2020","540","",
"24","Maryland","24033800213","Prince George's County, MD - 24033800213","2020","650","",
"24","Maryland","24033800216","Prince George's County, MD - 24033800216","2020","497","",
"24","Maryland","24033800217","Prince George's County, MD - 24033800217","2020","62","",
"24","Maryland","24033800218","Prince George's County, MD - 24033800218","2020","693","",
"24","Maryland","24033800401","Prince George's County, MD - 24033800401","2020","69","",
"24","Maryland","24033800402","Prince George's County, MD - 24033800402","2020","185","",
"24","Maryland","24033800403","Prince George's County, MD - 24033800403","2020","171","",
"24","Maryland","24033800408","Prince George's County, MD - 24033800408","2020","306","",
"24","Maryland","24033800409","Prince George's County, MD - 24033800409","2020","385","",
"24","Maryland","24033800410","Prince George's County, MD - 24033800410","2020","264","",
"24","Maryland","24033800411","Prince George's County, MD - 24033800411","2020","247","",
"24","Maryland","24033800412","Prince George's County, MD - 24033800412","2020","952","",
"24","Maryland","24033800413","Prince George's County, MD - 24033800413","2020","551","",
"24","Maryland","24033800504","Prince George's County, MD - 24033800504","2020","353","",
"24","Maryland","24033800505","Prince George's County, MD - 24033800505","2020","112","",
"24","Maryland","24033800507","Prince George's County, MD - 24033800507","2020","146","",
"24","Maryland","24033800511","Prince George's County, MD - 24033800511","2020","155","",
"24","Maryland","24033800513","Prince George's County, MD - 24033800513","2020","133","",
"24","Maryland","24033800514","Prince George's County, MD - 24033800514","2020","219","",
"24","Maryland","24033800515","Prince George's County, MD - 24033800515","2020","134","",
"24","Maryland","24033800516","Prince George's County, MD - 24033800516","2020","58","",
