"StateFIPS","State","CensusTract","Census Tract","Start Year","End Year","Value","Data Comment",
"24","Maryland","24017850202","Charles County, MD - 24017850202","2016","2020","17.6%","",
"24","Maryland","24017850300","Charles County, MD - 24017850300","2016","2020","12.2%","",
"24","Maryland","24017850400","Charles County, MD - 24017850400","2016","2020","32.3%","",
"24","Maryland","24017850500","Charles County, MD - 24017850500","2016","2020","11.4%","",
"24","Maryland","24017850600","Charles County, MD - 24017850600","2016","2020","3.4%","",
"24","Maryland","24017850706","Charles County, MD - 24017850706","2016","2020","2.0%","",
"24","Maryland","24017850708","Charles County, MD - 24017850708","2016","2020","6.0%","",
"24","Maryland","24017850709","Charles County, MD - 24017850709","2016","2020","1.1%","",
"24","Maryland","24017850710","Charles County, MD - 24017850710","2016","2020","4.8%","",
"24","Maryland","24017850711","Charles County, MD - 24017850711","2016","2020","7.6%","",
"24","Maryland","24017850712","Charles County, MD - 24017850712","2016","2020","2.1%","",
"24","Maryland","24017850713","Charles County, MD - 24017850713","2016","2020","1.4%","",
"24","Maryland","24017850801","Charles County, MD - 24017850801","2016","2020","6.2%","",
"24","Maryland","24017850802","Charles County, MD - 24017850802","2016","2020","2.0%","",
"24","Maryland","24017850901","Charles County, MD - 24017850901","2016","2020","15.1%","",
"24","Maryland","24017850902","Charles County, MD - 24017850902","2016","2020","13.7%","",
"24","Maryland","24017850904","Charles County, MD - 24017850904","2016","2020","3.6%","",
"24","Maryland","24017850905","Charles County, MD - 24017850905","2016","2020","3.1%","",
"24","Maryland","24017850906","Charles County, MD - 24017850906","2016","2020","15.2%","",
"24","Maryland","24017851001","Charles County, MD - 24017851001","2016","2020","5.4%","",
"24","Maryland","24017851003","Charles County, MD - 24017851003","2016","2020","4.5%","",
"24","Maryland","24017851004","Charles County, MD - 24017851004","2016","2020","19.7%","",
"24","Maryland","24017851100","Charles County, MD - 24017851100","2016","2020","16.0%","",
"24","Maryland","24017851200","Charles County, MD - 24017851200","2016","2020","17.9%","",
"24","Maryland","24017851301","Charles County, MD - 24017851301","2016","2020","16.6%","",
"24","Maryland","24017851302","Charles County, MD - 24017851302","2016","2020","10.2%","",
"24","Maryland","24017851401","Charles County, MD - 24017851401","2016","2020","6.7%","",
"24","Maryland","24017851402","Charles County, MD - 24017851402","2016","2020","4.8%","",
"24","Maryland","24017851403","Charles County, MD - 24017851403","2016","2020","0.0%","",
"24","Maryland","24017851501","Charles County, MD - 24017851501","2016","2020","7.5%","",
"24","Maryland","24017851502","Charles County, MD - 24017851502","2016","2020","8.4%","",
"24","Maryland","24017990000","Charles County, MD - 24017990000","2016","2020","0.0%","",
"24","Maryland","24019970100","Dorchester County, MD - 24019970100","2016","2020","13.0%","",
"24","Maryland","24019970200","Dorchester County, MD - 24019970200","2016","2020","14.3%","",
"24","Maryland","24019970300","Dorchester County, MD - 24019970300","2016","2020","17.5%","",
"24","Maryland","24019970400","Dorchester County, MD - 24019970400","2016","2020","15.7%","",
"24","Maryland","24019970500","Dorchester County, MD - 24019970500","2016","2020","29.2%","",
"24","Maryland","24019970600","Dorchester County, MD - 24019970600","2016","2020","14.5%","",
"24","Maryland","24019970702","Dorchester County, MD - 24019970702","2016","2020","15.4%","",
"24","Maryland","24019970804","Dorchester County, MD - 24019970804","2016","2020","18.1%","",
"24","Maryland","24019970900","Dorchester County, MD - 24019970900","2016","2020","28.5%","",
"24","Maryland","24019990000","Dorchester County, MD - 24019990000","2016","2020","0.0%","",
"24","Maryland","24021740200","Frederick County, MD - 24021740200","2016","2020","11.9%","",
"24","Maryland","24021750100","Frederick County, MD - 24021750100","2016","2020","7.0%","",
"24","Maryland","24021750200","Frederick County, MD - 24021750200","2016","2020","11.3%","",
"24","Maryland","24021750300","Frederick County, MD - 24021750300","2016","2020","29.6%","",
"24","Maryland","24021750504","Frederick County, MD - 24021750504","2016","2020","8.1%","",
"24","Maryland","24021750505","Frederick County, MD - 24021750505","2016","2020","8.9%","",
"24","Maryland","24021750506","Frederick County, MD - 24021750506","2016","2020","3.4%","",
"24","Maryland","24021750507","Frederick County, MD - 24021750507","2016","2020","11.8%","",
"24","Maryland","24021750508","Frederick County, MD - 24021750508","2016","2020","11.6%","",
"24","Maryland","24021750600","Frederick County, MD - 24021750600","2016","2020","4.8%","",
"24","Maryland","24021750701","Frederick County, MD - 24021750701","2016","2020","0.6%","",
"24","Maryland","24021750702","Frederick County, MD - 24021750702","2016","2020","8.8%","",
"24","Maryland","24021750801","Frederick County, MD - 24021750801","2016","2020","11.4%","",
"24","Maryland","24021750802","Frederick County, MD - 24021750802","2016","2020","3.0%","",
"24","Maryland","24021750804","Frederick County, MD - 24021750804","2016","2020","2.5%","",
"24","Maryland","24021750805","Frederick County, MD - 24021750805","2016","2020","3.1%","",
"24","Maryland","24021751001","Frederick County, MD - 24021751001","2016","2020","1.1%","",
"24","Maryland","24021751002","Frederick County, MD - 24021751002","2016","2020","15.9%","",
"24","Maryland","24021751003","Frederick County, MD - 24021751003","2016","2020","11.4%","",
"24","Maryland","24021751004","Frederick County, MD - 24021751004","2016","2020","3.5%","",
"24","Maryland","24021751201","Frederick County, MD - 24021751201","2016","2020","1.2%","",
"24","Maryland","24021751202","Frederick County, MD - 24021751202","2016","2020","6.0%","",
"24","Maryland","24021751203","Frederick County, MD - 24021751203","2016","2020","7.2%","",
"24","Maryland","24021751301","Frederick County, MD - 24021751301","2016","2020","10.1%","",
"24","Maryland","24021751302","Frederick County, MD - 24021751302","2016","2020","10.9%","",
"24","Maryland","24021751600","Frederick County, MD - 24021751600","2016","2020","16.2%","",
"24","Maryland","24021751701","Frederick County, MD - 24021751701","2016","2020","10.1%","",
"24","Maryland","24021751702","Frederick County, MD - 24021751702","2016","2020","16.0%","",
"24","Maryland","24021751801","Frederick County, MD - 24021751801","2016","2020","7.0%","",
"24","Maryland","24021751802","Frederick County, MD - 24021751802","2016","2020","4.7%","",
"24","Maryland","24021751902","Frederick County, MD - 24021751902","2016","2020","3.7%","",
"24","Maryland","24021751903","Frederick County, MD - 24021751903","2016","2020","2.8%","",
"24","Maryland","24021751904","Frederick County, MD - 24021751904","2016","2020","5.1%","",
"24","Maryland","24021751905","Frederick County, MD - 24021751905","2016","2020","0.8%","",
"24","Maryland","24021751906","Frederick County, MD - 24021751906","2016","2020","2.0%","",
"24","Maryland","24021752001","Frederick County, MD - 24021752001","2016","2020","4.6%","",
"24","Maryland","24021752101","Frederick County, MD - 24021752101","2016","2020","2.2%","",
"24","Maryland","24021752102","Frederick County, MD - 24021752102","2016","2020","4.1%","",
"24","Maryland","24021752201","Frederick County, MD - 24021752201","2016","2020","10.2%","",
"24","Maryland","24021752202","Frederick County, MD - 24021752202","2016","2020","0.0%","",
"24","Maryland","24021752205","Frederick County, MD - 24021752205","2016","2020","0.0%","",
"24","Maryland","24021752206","Frederick County, MD - 24021752206","2016","2020","1.6%","",
"24","Maryland","24021752301","Frederick County, MD - 24021752301","2016","2020","2.4%","",
"24","Maryland","24021752302","Frederick County, MD - 24021752302","2016","2020","11.1%","",
"24","Maryland","24021752303","Frederick County, MD - 24021752303","2016","2020","7.0%","",
"24","Maryland","24021752501","Frederick County, MD - 24021752501","2016","2020","5.7%","",
"24","Maryland","24021752502","Frederick County, MD - 24021752502","2016","2020","9.4%","",
"24","Maryland","24021752601","Frederick County, MD - 24021752601","2016","2020","4.1%","",
"24","Maryland","24021752602","Frederick County, MD - 24021752602","2016","2020","6.0%","",
"24","Maryland","24021752603","Frederick County, MD - 24021752603","2016","2020","4.9%","",
"24","Maryland","24021752801","Frederick County, MD - 24021752801","2016","2020","14.4%","",
"24","Maryland","24021752802","Frederick County, MD - 24021752802","2016","2020","9.5%","",
"24","Maryland","24021752900","Frederick County, MD - 24021752900","2016","2020","10.4%","",
"24","Maryland","24021753001","Frederick County, MD - 24021753001","2016","2020","17.8%","",
"24","Maryland","24021753002","Frederick County, MD - 24021753002","2016","2020","10.6%","",
"24","Maryland","24021765100","Frederick County, MD - 24021765100","2016","2020","13.5%","",
"24","Maryland","24021766800","Frederick County, MD - 24021766800","2016","2020","24.1%","",
"24","Maryland","24021767500","Frederick County, MD - 24021767500","2016","2020","27.6%","",
"24","Maryland","24021767600","Frederick County, MD - 24021767600","2016","2020","12.5%","",
"24","Maryland","24021770700","Frederick County, MD - 24021770700","2016","2020","6.0%","",
"24","Maryland","24021772200","Frederick County, MD - 24021772200","2016","2020","13.9%","",
"24","Maryland","24021773500","Frederick County, MD - 24021773500","2016","2020","7.7%","",
"24","Maryland","24021775302","Frederick County, MD - 24021775302","2016","2020","12.1%","",
"24","Maryland","24021775400","Frederick County, MD - 24021775400","2016","2020","9.7%","",
"24","Maryland","24021775600","Frederick County, MD - 24021775600","2016","2020","1.5%","",
"24","Maryland","24023000100","Garrett County, MD - 24023000100","2016","2020","23.4%","",
"24","Maryland","24023000200","Garrett County, MD - 24023000200","2016","2020","18.0%","",
"24","Maryland","24023000300","Garrett County, MD - 24023000300","2016","2020","7.8%","",
"24","Maryland","24023000400","Garrett County, MD - 24023000400","2016","2020","22.3%","",
"24","Maryland","24023000501","Garrett County, MD - 24023000501","2016","2020","5.4%","",
"24","Maryland","24023000502","Garrett County, MD - 24023000502","2016","2020","7.3%","",
"24","Maryland","24023000601","Garrett County, MD - 24023000601","2016","2020","15.4%","",
"24","Maryland","24023000602","Garrett County, MD - 24023000602","2016","2020","27.3%","",
"24","Maryland","24023000700","Garrett County, MD - 24023000700","2016","2020","21.8%","",
"24","Maryland","24025301102","Harford County, MD - 24025301102","2016","2020","12.9%","",
"24","Maryland","24025301105","Harford County, MD - 24025301105","2016","2020","2.3%","",
"24","Maryland","24025301106","Harford County, MD - 24025301106","2016","2020","3.1%","",
"24","Maryland","24025301107","Harford County, MD - 24025301107","2016","2020","8.2%","",
"24","Maryland","24025301108","Harford County, MD - 24025301108","2016","2020","3.8%","",
"24","Maryland","24025301201","Harford County, MD - 24025301201","2016","2020","19.5%","",
"24","Maryland","24025301202","Harford County, MD - 24025301202","2016","2020","0.4%","",
"24","Maryland","24025301204","Harford County, MD - 24025301204","2016","2020","1.7%","",
"24","Maryland","24025301205","Harford County, MD - 24025301205","2016","2020","8.3%","",
"24","Maryland","24025301301","Harford County, MD - 24025301301","2016","2020","8.3%","",
"24","Maryland","24025301302","Harford County, MD - 24025301302","2016","2020","10.8%","",
"24","Maryland","24025301401","Harford County, MD - 24025301401","2016","2020","12.0%","",
"24","Maryland","24025301402","Harford County, MD - 24025301402","2016","2020","6.1%","",
"24","Maryland","24025301601","Harford County, MD - 24025301601","2016","2020","15.0%","",
"24","Maryland","24025301602","Harford County, MD - 24025301602","2016","2020","9.8%","",
"24","Maryland","24025301703","Harford County, MD - 24025301703","2016","2020","1.0%","",
"24","Maryland","24025301704","Harford County, MD - 24025301704","2016","2020","3.4%","",
"24","Maryland","24025301705","Harford County, MD - 24025301705","2016","2020","1.2%","",
"24","Maryland","24025301706","Harford County, MD - 24025301706","2016","2020","1.2%","",
"24","Maryland","24025301707","Harford County, MD - 24025301707","2016","2020","0.4%","",
"24","Maryland","24025302100","Harford County, MD - 24025302100","2016","2020","5.0%","",
"24","Maryland","24025302200","Harford County, MD - 24025302200","2016","2020","4.5%","",
"24","Maryland","24025302400","Harford County, MD - 24025302400","2016","2020","9.3%","",
"24","Maryland","24025302801","Harford County, MD - 24025302801","2016","2020","10.4%","",
"24","Maryland","24025302802","Harford County, MD - 24025302802","2016","2020","11.9%","",
"24","Maryland","24025302901","Harford County, MD - 24025302901","2016","2020","17.8%","",
"24","Maryland","24025302902","Harford County, MD - 24025302902","2016","2020","20.1%","",
"24","Maryland","24025303101","Harford County, MD - 24025303101","2016","2020","4.4%","",
"24","Maryland","24025303102","Harford County, MD - 24025303102","2016","2020","3.5%","",
"24","Maryland","24025303201","Harford County, MD - 24025303201","2016","2020","3.1%","",
"24","Maryland","24025303203","Harford County, MD - 24025303203","2016","2020","5.5%","",
"24","Maryland","24025303204","Harford County, MD - 24025303204","2016","2020","3.0%","",
"24","Maryland","24025303205","Harford County, MD - 24025303205","2016","2020","4.0%","",
"24","Maryland","24025303206","Harford County, MD - 24025303206","2016","2020","4.2%","",
"24","Maryland","24025303300","Harford County, MD - 24025303300","2016","2020","6.8%","",
"24","Maryland","24025303400","Harford County, MD - 24025303400","2016","2020","1.7%","",
"24","Maryland","24025303501","Harford County, MD - 24025303501","2016","2020","13.7%","",
"24","Maryland","24025303502","Harford County, MD - 24025303502","2016","2020","4.6%","",
"24","Maryland","24025303602","Harford County, MD - 24025303602","2016","2020","3.8%","",
"24","Maryland","24025303603","Harford County, MD - 24025303603","2016","2020","3.6%","",
"24","Maryland","24025303605","Harford County, MD - 24025303605","2016","2020","8.6%","",
"24","Maryland","24025303606","Harford County, MD - 24025303606","2016","2020","1.5%","",
"24","Maryland","24025303700","Harford County, MD - 24025303700","2016","2020","13.6%","",
"24","Maryland","24025303801","Harford County, MD - 24025303801","2016","2020","7.6%","",
"24","Maryland","24025303802","Harford County, MD - 24025303802","2016","2020","8.0%","",
"24","Maryland","24025303803","Harford County, MD - 24025303803","2016","2020","11.8%","",
"24","Maryland","24025303900","Harford County, MD - 24025303900","2016","2020","2.1%","",
"24","Maryland","24025304101","Harford County, MD - 24025304101","2016","2020","3.7%","",
"24","Maryland","24025304102","Harford County, MD - 24025304102","2016","2020","9.2%","",
"24","Maryland","24025304201","Harford County, MD - 24025304201","2016","2020","7.2%","",
"24","Maryland","24025304202","Harford County, MD - 24025304202","2016","2020","5.1%","",
"24","Maryland","24025305100","Harford County, MD - 24025305100","2016","2020","9.7%","",
"24","Maryland","24025305200","Harford County, MD - 24025305200","2016","2020","19.1%","",
"24","Maryland","24025305300","Harford County, MD - 24025305300","2016","2020","9.6%","",
"24","Maryland","24025306100","Harford County, MD - 24025306100","2016","2020","17.2%","",
"24","Maryland","24025306200","Harford County, MD - 24025306200","2016","2020","15.7%","",
"24","Maryland","24025306300","Harford County, MD - 24025306300","2016","2020","5.6%","",
"24","Maryland","24025306400","Harford County, MD - 24025306400","2016","2020","4.3%","",
"24","Maryland","24025306500","Harford County, MD - 24025306500","2016","2020","2.8%","",
"24","Maryland","24027601103","Howard County, MD - 24027601103","2016","2020","1.5%","",
"24","Maryland","24027601104","Howard County, MD - 24027601104","2016","2020","1.3%","",
"24","Maryland","24027601105","Howard County, MD - 24027601105","2016","2020","2.4%","",
"24","Maryland","24027601107","Howard County, MD - 24027601107","2016","2020","3.5%","",
"24","Maryland","24027601108","Howard County, MD - 24027601108","2016","2020","0.4%","",
"24","Maryland","24027601203","Howard County, MD - 24027601203","2016","2020","2.1%","",
"24","Maryland","24027601204","Howard County, MD - 24027601204","2016","2020","0.8%","",
"24","Maryland","24027601205","Howard County, MD - 24027601205","2016","2020","3.4%","",
"24","Maryland","24027601206","Howard County, MD - 24027601206","2016","2020","1.4%","",
"24","Maryland","24027602100","Howard County, MD - 24027602100","2016","2020","3.1%","",
"24","Maryland","24027602201","Howard County, MD - 24027602201","2016","2020","0.0%","",
"24","Maryland","24027602202","Howard County, MD - 24027602202","2016","2020","2.6%","",
"24","Maryland","24027602302","Howard County, MD - 24027602302","2016","2020","1.4%","",
"24","Maryland","24027602303","Howard County, MD - 24027602303","2016","2020","2.1%","",
"24","Maryland","24027602304","Howard County, MD - 24027602304","2016","2020","2.2%","",
"24","Maryland","24027602305","Howard County, MD - 24027602305","2016","2020","2.4%","",
"24","Maryland","24027602306","Howard County, MD - 24027602306","2016","2020","4.4%","",
"24","Maryland","24027602600","Howard County, MD - 24027602600","2016","2020","9.5%","",
"24","Maryland","24027602700","Howard County, MD - 24027602700","2016","2020","1.5%","",
"24","Maryland","24027602800","Howard County, MD - 24027602800","2016","2020","0.8%","",
"24","Maryland","24027602900","Howard County, MD - 24027602900","2016","2020","8.7%","",
"24","Maryland","24027603001","Howard County, MD - 24027603001","2016","2020","9.3%","",
"24","Maryland","24027603003","Howard County, MD - 24027603003","2016","2020","4.0%","",
"24","Maryland","24027603004","Howard County, MD - 24027603004","2016","2020","6.4%","",
"24","Maryland","24027604001","Howard County, MD - 24027604001","2016","2020","2.8%","",
"24","Maryland","24027604003","Howard County, MD - 24027604003","2016","2020","4.7%","",
"24","Maryland","24027604004","Howard County, MD - 24027604004","2016","2020","6.5%","",
"24","Maryland","24027605103","Howard County, MD - 24027605103","2016","2020","3.1%","",
"24","Maryland","24027605104","Howard County, MD - 24027605104","2016","2020","3.7%","",
"24","Maryland","24027605105","Howard County, MD - 24027605105","2016","2020","0.0%","",
"24","Maryland","24027605106","Howard County, MD - 24027605106","2016","2020","2.0%","",
"24","Maryland","24027605401","Howard County, MD - 24027605401","2016","2020","2.3%","",
"24","Maryland","24027605403","Howard County, MD - 24027605403","2016","2020","8.0%","",
"24","Maryland","24027605404","Howard County, MD - 24027605404","2016","2020","5.4%","",
"24","Maryland","24027605502","Howard County, MD - 24027605502","2016","2020","2.2%","",
"24","Maryland","24027605503","Howard County, MD - 24027605503","2016","2020","9.5%","",
"24","Maryland","24027605504","Howard County, MD - 24027605504","2016","2020","0.0%","",
"24","Maryland","24027605505","Howard County, MD - 24027605505","2016","2020","1.7%","",
"24","Maryland","24027605601","Howard County, MD - 24027605601","2016","2020","7.1%","",
"24","Maryland","24027605602","Howard County, MD - 24027605602","2016","2020","2.0%","",
"24","Maryland","24027606601","Howard County, MD - 24027606601","2016","2020","2.7%","",
"24","Maryland","24027606603","Howard County, MD - 24027606603","2016","2020","3.1%","",
"24","Maryland","24027606604","Howard County, MD - 24027606604","2016","2020","0.9%","",
"24","Maryland","24027606606","Howard County, MD - 24027606606","2016","2020","6.6%","",
"24","Maryland","24027606607","Howard County, MD - 24027606607","2016","2020","4.3%","",
"24","Maryland","24027606701","Howard County, MD - 24027606701","2016","2020","0.2%","",
"24","Maryland","24027606704","Howard County, MD - 24027606704","2016","2020","12.7%","",
"24","Maryland","24027606706","Howard County, MD - 24027606706","2016","2020","3.5%","",
"24","Maryland","24027606708","Howard County, MD - 24027606708","2016","2020","5.3%","",
"24","Maryland","24027606803","Howard County, MD - 24027606803","2016","2020","5.9%","",
"24","Maryland","24027606804","Howard County, MD - 24027606804","2016","2020","0.0%","",
"24","Maryland","24027606805","Howard County, MD - 24027606805","2016","2020","1.4%","",
"24","Maryland","24027606807","Howard County, MD - 24027606807","2016","2020","2.7%","",
"24","Maryland","24027606808","Howard County, MD - 24027606808","2016","2020","1.1%","",
"24","Maryland","24027606901","Howard County, MD - 24027606901","2016","2020","4.8%","",
"24","Maryland","24027606904","Howard County, MD - 24027606904","2016","2020","1.8%","",
"24","Maryland","24027606905","Howard County, MD - 24027606905","2016","2020","3.2%","",
"24","Maryland","24027606906","Howard County, MD - 24027606906","2016","2020","6.7%","",
"24","Maryland","24027606907","Howard County, MD - 24027606907","2016","2020","2.4%","",
"24","Maryland","24029950100","Kent County, MD - 24029950100","2016","2020","14.9%","",
"24","Maryland","24029950200","Kent County, MD - 24029950200","2016","2020","23.6%","",
"24","Maryland","24029950300","Kent County, MD - 24029950300","2016","2020","24.6%","",
"24","Maryland","24029950400","Kent County, MD - 24029950400","2016","2020","18.1%","",
"24","Maryland","24029950500","Kent County, MD - 24029950500","2016","2020","22.6%","",
"24","Maryland","24029990000","Kent County, MD - 24029990000","2016","2020","0.0%","",
"24","Maryland","24031700101","Montgomery County, MD - 24031700101","2016","2020","2.0%","",
"24","Maryland","24031700103","Montgomery County, MD - 24031700103","2016","2020","8.3%","",
"24","Maryland","24031700104","Montgomery County, MD - 24031700104","2016","2020","4.6%","",
"24","Maryland","24031700105","Montgomery County, MD - 24031700105","2016","2020","0.0%","",
"24","Maryland","24031700204","Montgomery County, MD - 24031700204","2016","2020","11.5%","",
"24","Maryland","24031700206","Montgomery County, MD - 24031700206","2016","2020","2.7%","",
"24","Maryland","24031700207","Montgomery County, MD - 24031700207","2016","2020","3.2%","",
"24","Maryland","24031700208","Montgomery County, MD - 24031700208","2016","2020","8.0%","",
"24","Maryland","24031700209","Montgomery County, MD - 24031700209","2016","2020","1.6%","",
"24","Maryland","24031700210","Montgomery County, MD - 24031700210","2016","2020","1.8%","",
"24","Maryland","24031700306","Montgomery County, MD - 24031700306","2016","2020","2.3%","",
"24","Maryland","24031700308","Montgomery County, MD - 24031700308","2016","2020","3.2%","",
"24","Maryland","24031700309","Montgomery County, MD - 24031700309","2016","2020","2.9%","",
"24","Maryland","24031700310","Montgomery County, MD - 24031700310","2016","2020","0.9%","",
"24","Maryland","24031700313","Montgomery County, MD - 24031700313","2016","2020","0.0%","",
"24","Maryland","24031700314","Montgomery County, MD - 24031700314","2016","2020","0.2%","",
"24","Maryland","24031700315","Montgomery County, MD - 24031700315","2016","2020","0.5%","",
"24","Maryland","24031700316","Montgomery County, MD - 24031700316","2016","2020","1.9%","",
"24","Maryland","24031700317","Montgomery County, MD - 24031700317","2016","2020","2.6%","",
"24","Maryland","24031700318","Montgomery County, MD - 24031700318","2016","2020","1.3%","",
"24","Maryland","24031700400","Montgomery County, MD - 24031700400","2016","2020","6.3%","",
"24","Maryland","24031700500","Montgomery County, MD - 24031700500","2016","2020","3.7%","",
"24","Maryland","24031700604","Montgomery County, MD - 24031700604","2016","2020","0.6%","",
"24","Maryland","24031700606","Montgomery County, MD - 24031700606","2016","2020","1.3%","",
"24","Maryland","24031700608","Montgomery County, MD - 24031700608","2016","2020","4.2%","",
"24","Maryland","24031700610","Montgomery County, MD - 24031700610","2016","2020","0.4%","",
"24","Maryland","24031700611","Montgomery County, MD - 24031700611","2016","2020","0.0%","",
"24","Maryland","24031700613","Montgomery County, MD - 24031700613","2016","2020","3.1%","",
"24","Maryland","24031700614","Montgomery County, MD - 24031700614","2016","2020","8.4%","",
"24","Maryland","24031700615","Montgomery County, MD - 24031700615","2016","2020","2.2%","",
"24","Maryland","24031700616","Montgomery County, MD - 24031700616","2016","2020","0.5%","",
"24","Maryland","24031700617","Montgomery County, MD - 24031700617","2016","2020","0.8%","",
"24","Maryland","24031700618","Montgomery County, MD - 24031700618","2016","2020","0.0%","",
"24","Maryland","24031700706","Montgomery County, MD - 24031700706","2016","2020","10.0%","",
"24","Maryland","24031700710","Montgomery County, MD - 24031700710","2016","2020","3.8%","",
"24","Maryland","24031700711","Montgomery County, MD - 24031700711","2016","2020","1.9%","",
"24","Maryland","24031700713","Montgomery County, MD - 24031700713","2016","2020","14.2%","",
"24","Maryland","24031700715","Montgomery County, MD - 24031700715","2016","2020","1.7%","",
"24","Maryland","24031700718","Montgomery County, MD - 24031700718","2016","2020","1.2%","",
"24","Maryland","24031700720","Montgomery County, MD - 24031700720","2016","2020","4.5%","",
"24","Maryland","24031700721","Montgomery County, MD - 24031700721","2016","2020","7.1%","",
"24","Maryland","24031700723","Montgomery County, MD - 24031700723","2016","2020","16.2%","",
"24","Maryland","24031700724","Montgomery County, MD - 24031700724","2016","2020","20.7%","",
"24","Maryland","24031700725","Montgomery County, MD - 24031700725","2016","2020","10.4%","",
"24","Maryland","24031700726","Montgomery County, MD - 24031700726","2016","2020","10.8%","",
"24","Maryland","24031700727","Montgomery County, MD - 24031700727","2016","2020","14.8%","",
"24","Maryland","24031700728","Montgomery County, MD - 24031700728","2016","2020","0.7%","",
"24","Maryland","24031700729","Montgomery County, MD - 24031700729","2016","2020","0.0%","",
"24","Maryland","24031700730","Montgomery County, MD - 24031700730","2016","2020","10.3%","",
"24","Maryland","24031700731","Montgomery County, MD - 24031700731","2016","2020","6.5%","",
"24","Maryland","24031700732","Montgomery County, MD - 24031700732","2016","2020","19.1%","",
"24","Maryland","24031700733","Montgomery County, MD - 24031700733","2016","2020","3.7%","",
"24","Maryland","24031700810","Montgomery County, MD - 24031700810","2016","2020","2.6%","",
"24","Maryland","24031700811","Montgomery County, MD - 24031700811","2016","2020","2.5%","",
"24","Maryland","24031700812","Montgomery County, MD - 24031700812","2016","2020","7.2%","",
"24","Maryland","24031700813","Montgomery County, MD - 24031700813","2016","2020","15.7%","",
"24","Maryland","24031700815","Montgomery County, MD - 24031700815","2016","2020","4.5%","",
"24","Maryland","24031700818","Montgomery County, MD - 24031700818","2016","2020","6.5%","",
"24","Maryland","24031700819","Montgomery County, MD - 24031700819","2016","2020","0.2%","",
"24","Maryland","24031700820","Montgomery County, MD - 24031700820","2016","2020","2.2%","",
"24","Maryland","24031700822","Montgomery County, MD - 24031700822","2016","2020","10.2%","",
"24","Maryland","24031700823","Montgomery County, MD - 24031700823","2016","2020","0.8%","",
"24","Maryland","24031700824","Montgomery County, MD - 24031700824","2016","2020","2.1%","",
"24","Maryland","24031700826","Montgomery County, MD - 24031700826","2016","2020","4.9%","",
"24","Maryland","24031700828","Montgomery County, MD - 24031700828","2016","2020","1.3%","",
"24","Maryland","24031700829","Montgomery County, MD - 24031700829","2016","2020","0.4%","",
"24","Maryland","24031700830","Montgomery County, MD - 24031700830","2016","2020","7.0%","",
"24","Maryland","24031700832","Montgomery County, MD - 24031700832","2016","2020","6.8%","",
"24","Maryland","24031700833","Montgomery County, MD - 24031700833","2016","2020","10.1%","",
"24","Maryland","24031700834","Montgomery County, MD - 24031700834","2016","2020","4.2%","",
"24","Maryland","24031700835","Montgomery County, MD - 24031700835","2016","2020","4.8%","",
"24","Maryland","24031700836","Montgomery County, MD - 24031700836","2016","2020","3.5%","",
"24","Maryland","24031700837","Montgomery County, MD - 24031700837","2016","2020","2.1%","",
"24","Maryland","24031700838","Montgomery County, MD - 24031700838","2016","2020","2.5%","",
"24","Maryland","24031700839","Montgomery County, MD - 24031700839","2016","2020","1.9%","",
"24","Maryland","24031700901","Montgomery County, MD - 24031700901","2016","2020","10.5%","",
"24","Maryland","24031700902","Montgomery County, MD - 24031700902","2016","2020","3.7%","",
"24","Maryland","24031700903","Montgomery County, MD - 24031700903","2016","2020","4.8%","",
"24","Maryland","24031700904","Montgomery County, MD - 24031700904","2016","2020","10.0%","",
"24","Maryland","24031700905","Montgomery County, MD - 24031700905","2016","2020","3.5%","",
"24","Maryland","24031701001","Montgomery County, MD - 24031701001","2016","2020","4.1%","",
"24","Maryland","24031701002","Montgomery County, MD - 24031701002","2016","2020","1.3%","",
"24","Maryland","24031701004","Montgomery County, MD - 24031701004","2016","2020","0.4%","",
"24","Maryland","24031701005","Montgomery County, MD - 24031701005","2016","2020","3.0%","",
"24","Maryland","24031701006","Montgomery County, MD - 24031701006","2016","2020","1.5%","",
"24","Maryland","24031701007","Montgomery County, MD - 24031701007","2016","2020","2.3%","",
"24","Maryland","24031701101","Montgomery County, MD - 24031701101","2016","2020","9.2%","",
"24","Maryland","24031701102","Montgomery County, MD - 24031701102","2016","2020","7.3%","",
"24","Maryland","24031701201","Montgomery County, MD - 24031701201","2016","2020","1.3%","",
"24","Maryland","24031701202","Montgomery County, MD - 24031701202","2016","2020","2.1%","",
"24","Maryland","24031701205","Montgomery County, MD - 24031701205","2016","2020","2.0%","",
"24","Maryland","24031701206","Montgomery County, MD - 24031701206","2016","2020","2.4%","",
"24","Maryland","24031701210","Montgomery County, MD - 24031701210","2016","2020","3.0%","",
"24","Maryland","24031701211","Montgomery County, MD - 24031701211","2016","2020","1.8%","",
"24","Maryland","24031701212","Montgomery County, MD - 24031701212","2016","2020","3.8%","",
"24","Maryland","24031701214","Montgomery County, MD - 24031701214","2016","2020","0.8%","",
"24","Maryland","24031701215","Montgomery County, MD - 24031701215","2016","2020","2.9%","",
"24","Maryland","24031701216","Montgomery County, MD - 24031701216","2016","2020","1.3%","",
"24","Maryland","24031701218","Montgomery County, MD - 24031701218","2016","2020","9.1%","",
"24","Maryland","24031701219","Montgomery County, MD - 24031701219","2016","2020","13.2%","",
"24","Maryland","24031701220","Montgomery County, MD - 24031701220","2016","2020","1.0%","",
